url,title,mileage_listed,list_price_displayed,dealer_info
https://www.truecar.com/used-cars-for-sale/listing/JTJAAAAB6PA012064/2023-lexus-rz/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace&zipcode=30071,Used 2023 Lexus RZ 450e Luxury AWD,"8,758 miles","$39,998",CarMax Norcross EV EV
https://www.truecar.com/used-cars-for-sale/listing/JTHBJ46G282224922/2008-lexus-es/?position=13&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2008 Lexus ES 350,"171,440 miles","$6,184",Ed Voyles Acura
https://www.truecar.com/used-cars-for-sale/listing/1FTYE1YG9LKB68806/2020-ford-transit-cargo-van/?position=14&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,"Used 2020 Ford Transit Cargo Van T-150 130"" Low Roof 8670 GVWR RWD","129,278 miles","$14,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/5N1BT3BB7PC670388/2023-nissan-rogue/?position=15&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2023 Nissan Rogue SV AWD,"86,413 miles","$15,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/1G1ZD5ST6MF072283/2021-chevrolet-malibu/?position=16&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2021 Chevrolet Malibu LT,"56,373 miles","$12,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/1FTEW1EP1JKE94665/2018-ford-f-150/?position=17&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2018 Ford F-150 XLT SuperCrew 5.5' Box 4WD,"130,837 miles","$16,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/1FTFW1EF0DKE01070/2013-ford-f-150/?position=18&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2013 Ford F-150 XLT SuperCrew 5.5' Box 4WD,"174,000 miles","$9,900",V-EIGHT AUTOMOTIVE
https://www.truecar.com/used-cars-for-sale/listing/5NPDH4AE2DH253955/2013-hyundai-elantra/?position=19&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2013 Hyundai Elantra Limited Sedan Automatic,"105,942 miles","$6,999",Auto Pall
https://www.truecar.com/used-cars-for-sale/listing/3MYDLBYV9HY165004/2017-toyota-yaris-ia/?position=20&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2017 Toyota Yaris iA Automatic,"116,847 miles","$9,000",Atlanta Best Used Cars
https://www.truecar.com/used-cars-for-sale/listing/1FMCU9G62NUA65430/2022-ford-escape/?position=21&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2022 Ford Escape SE AWD,"100,551 miles","$12,499",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/ZAM45VLA0E0122218/2014-maserati-granturismo/?position=22&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2014 Maserati GranTurismo Sport Coupe,"80,883 miles","$21,495",United Auto Gallery
https://www.truecar.com/used-cars-for-sale/listing/WDBSK7BA7BF166192/2011-mercedes-benz-sl/?position=23&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2011 Mercedes-Benz SL 550 Roadster,"121,757 miles","$13,919",Atlanta Auto Brokers
https://www.truecar.com/used-cars-for-sale/listing/1C6RR7LT5GS366490/2016-ram-1500/?position=24&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,"Used 2016 Ram 1500 Big Horn Crew Cab 5'7"" Box 4WD","200,037 miles","$11,000",Atlanta Best Used Cars
https://www.truecar.com/used-cars-for-sale/listing/3N1CP5BV3RL492573/2024-nissan-kicks/?position=25&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2024 Nissan Kicks S,"84,211 miles","$12,999",Amazing Luxury Cars Snellville
https://www.truecar.com/used-cars-for-sale/listing/3GNAXJEVXML387392/2021-chevrolet-equinox/?position=26&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2021 Chevrolet Equinox LT with 2FL FWD,"94,550 miles","$12,500",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/1FMCU9G65MUA80809/2021-ford-escape/?position=27&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2021 Ford Escape SE AWD,"91,268 miles","$11,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/2C4RDGBG3KR641635/2019-dodge-grand-caravan/?position=28&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2019 Dodge Grand Caravan SE,"77,187 miles","$11,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/WBY43AW02RFS68076/2024-bmw-i4/?position=29&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2024 BMW i4 eDrive35,"4,602 miles","$39,264",Nalley BMW EV EV
https://www.truecar.com/used-cars-for-sale/listing/3KPF24AD4NE494388/2022-kia-forte/?position=30&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2022 Kia Forte LXS IVT,"68,094 miles","$12,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/KNDJP3A57J7563485/2018-kia-soul/?position=31&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2018 Kia Soul + Automatic,"72,226 miles","$9,198",Auto Pall
https://www.truecar.com/used-cars-for-sale/listing/WD4PG2EE4G3108288/2016-mercedes-benz-metris-passenger-van/?position=32&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace&zipcode=30071,"Used 2016 Mercedes-Benz Metris Passenger Van Standard Roof 126"" Wheelbase","64,221 miles","$22,998",CarMax Southlake
https://www.truecar.com/used-cars-for-sale/listing/WAU32AFD7FN036784/2015-audi-a8/?position=0&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace&sponsored=true&zipcode=30071,Used 2015 Audi A8 L 4.0T,"42,515 miles","$27,998",CarMax Norcross
https://www.truecar.com/used-cars-for-sale/listing/1FTFW1E89MFC40163/2021-ford-f-150/?position=1&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace&sponsored=true,Used 2021 Ford F-150 Lariat SuperCrew 6.5' Box 4WD,"95,763 miles","$31,499",Motorvation Atlanta
https://www.truecar.com/used-cars-for-sale/listing/JTJAAAAB6PA012064/2023-lexus-rz/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace&sponsored=true&zipcode=30071,Used 2023 Lexus RZ 450e Luxury AWD,"8,758 miles","$39,998",CarMax Norcross EV EV
https://www.truecar.com/used-cars-for-sale/listing/1FTEX1CP6MKD58410/2021-ford-f-150/?position=3&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2021 Ford F-150 XL SuperCab 8' Box 2WD,"112,790 miles","$14,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/1FTEX1EP7MFB02413/2021-ford-f-150/?position=4&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2021 Ford F-150 XL SuperCab 6.5' Box 4WD,"144,748 miles","$15,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/JN8BT3BA1PW412060/2023-nissan-rogue/?position=5&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2023 Nissan Rogue 2023.5 SV FWD,"40,401 miles","$17,500",Atlanta Best Used Cars
https://www.truecar.com/used-cars-for-sale/listing/WAU32AFD7FN036784/2015-audi-a8/?position=0&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace&zipcode=30071,Used 2015 Audi A8 L 4.0T,"42,515 miles","$27,998",CarMax Norcross
https://www.truecar.com/used-cars-for-sale/listing/3N1CN7AP9KL849278/2019-nissan-versa/?position=7&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2019 Nissan Versa SV Sedan CVT,"99,349 miles","$6,489",Wiggles Auto Sales
https://www.truecar.com/used-cars-for-sale/listing/1FTFW1E89MFC40163/2021-ford-f-150/?position=1&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2021 Ford F-150 Lariat SuperCrew 6.5' Box 4WD,"95,763 miles","$31,499",Motorvation Atlanta
https://www.truecar.com/used-cars-for-sale/listing/JTJAAAAB7PA015927/2023-lexus-rz/?position=9&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2023 Lexus RZ 450e Luxury AWD,"17,137 miles","$38,990",Hennessy Lexus of Atlanta EV EV
https://www.truecar.com/used-cars-for-sale/listing/1FTFW1EG1JKE18836/2018-ford-f-150/?position=10&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2018 Ford F-150 XL SuperCrew 5.5' Box 4WD,"88,724 miles","$18,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/1FMSK7DH5LGA89289/2020-ford-explorer/?position=11&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2020 Ford Explorer XLT RWD,"101,803 miles","$13,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/JTJAAAAB6PA012064/2023-lexus-rz/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace&zipcode=30071,Used 2023 Lexus RZ 450e Luxury AWD,"8,758 miles","$39,998",CarMax Norcross EV EV
https://www.truecar.com/used-cars-for-sale/listing/JTHBJ46G282224922/2008-lexus-es/?position=13&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2008 Lexus ES 350,"171,440 miles","$6,184",Ed Voyles Acura
https://www.truecar.com/used-cars-for-sale/listing/1FTYE1YG9LKB68806/2020-ford-transit-cargo-van/?position=14&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,"Used 2020 Ford Transit Cargo Van T-150 130"" Low Roof 8670 GVWR RWD","129,278 miles","$14,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/5N1BT3BB7PC670388/2023-nissan-rogue/?position=15&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2023 Nissan Rogue SV AWD,"86,413 miles","$15,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/1G1ZD5ST6MF072283/2021-chevrolet-malibu/?position=16&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2021 Chevrolet Malibu LT,"56,373 miles","$12,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/1FTEW1EP1JKE94665/2018-ford-f-150/?position=17&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2018 Ford F-150 XLT SuperCrew 5.5' Box 4WD,"130,837 miles","$16,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/1FTFW1EF0DKE01070/2013-ford-f-150/?position=18&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2013 Ford F-150 XLT SuperCrew 5.5' Box 4WD,"174,000 miles","$9,900",V-EIGHT AUTOMOTIVE
https://www.truecar.com/used-cars-for-sale/listing/5NPDH4AE2DH253955/2013-hyundai-elantra/?position=19&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2013 Hyundai Elantra Limited Sedan Automatic,"105,942 miles","$6,999",Auto Pall
https://www.truecar.com/used-cars-for-sale/listing/3MYDLBYV9HY165004/2017-toyota-yaris-ia/?position=20&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2017 Toyota Yaris iA Automatic,"116,847 miles","$9,000",Atlanta Best Used Cars
https://www.truecar.com/used-cars-for-sale/listing/1FMCU9G62NUA65430/2022-ford-escape/?position=21&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2022 Ford Escape SE AWD,"100,551 miles","$12,499",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/ZAM45VLA0E0122218/2014-maserati-granturismo/?position=22&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2014 Maserati GranTurismo Sport Coupe,"80,883 miles","$21,495",United Auto Gallery
https://www.truecar.com/used-cars-for-sale/listing/WDBSK7BA7BF166192/2011-mercedes-benz-sl/?position=23&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2011 Mercedes-Benz SL 550 Roadster,"121,757 miles","$13,919",Atlanta Auto Brokers
https://www.truecar.com/used-cars-for-sale/listing/1C6RR7LT5GS366490/2016-ram-1500/?position=24&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,"Used 2016 Ram 1500 Big Horn Crew Cab 5'7"" Box 4WD","200,037 miles","$11,000",Atlanta Best Used Cars
https://www.truecar.com/used-cars-for-sale/listing/3N1CP5BV3RL492573/2024-nissan-kicks/?position=25&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2024 Nissan Kicks S,"84,211 miles","$12,999",Amazing Luxury Cars Snellville
https://www.truecar.com/used-cars-for-sale/listing/3GNAXJEVXML387392/2021-chevrolet-equinox/?position=26&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2021 Chevrolet Equinox LT with 2FL FWD,"94,550 miles","$12,500",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/1FMCU9G65MUA80809/2021-ford-escape/?position=27&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2021 Ford Escape SE AWD,"91,268 miles","$11,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/2C4RDGBG3KR641635/2019-dodge-grand-caravan/?position=28&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2019 Dodge Grand Caravan SE,"77,187 miles","$11,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/WBY43AW02RFS68076/2024-bmw-i4/?position=29&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2024 BMW i4 eDrive35,"4,602 miles","$39,264",Nalley BMW EV EV
https://www.truecar.com/used-cars-for-sale/listing/3KPF24AD4NE494388/2022-kia-forte/?position=30&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2022 Kia Forte LXS IVT,"68,094 miles","$12,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/KNDJP3A57J7563485/2018-kia-soul/?position=31&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2018 Kia Soul + Automatic,"72,226 miles","$9,198",Auto Pall
https://www.truecar.com/used-cars-for-sale/listing/WD4PG2EE4G3108288/2016-mercedes-benz-metris-passenger-van/?position=32&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace&zipcode=30071,"Used 2016 Mercedes-Benz Metris Passenger Van Standard Roof 126"" Wheelbase","64,221 miles","$22,998",CarMax Southlake
